locus_tag	gene_name	ncrna	start	end	strand	read_count	ins_index	gene_length	ins_count	fcn
BW25113_2436	hemF	0	2546584	2547483	1	579	0.0962962962962963	900	78	"coproporphyrinogen III oxidase"
BW25113_2437	eutR	0	2547489	2548541	-1	404	0.0791139240506329	1053	75	"eut operon transcriptional activator, AraC family"
BW25113_2438	eutK	0	2548587	2549087	-1	123	0.0776053215077605	501	35	"putative ethanol utilization carboxysome structural protein"
BW25113_2439	eutL	0	2549100	2549759	-1	285	0.0757575757575758	660	45	"putative ethanol utilization carboxysome structural protein"
BW25113_2440	eutC	0	2549769	2550656	-1	287	0.07625	888	61	"ethanolamine ammonia-lyase, small subunit (light chain)"
BW25113_2441	eutB	0	2550677	2552038	-1	571	0.0742251223491028	1362	91	"ethanolamine ammonia-lyase, large subunit, heavy chain"
BW25113_2442	intZ	0	2552217	2553425	1	358	0.0762167125803489	1209	83	"CPZ-55 prophage; putative phage integrase"
BW25113_2443	yffL	0	2553616	2554257	1	375	0.0674740484429066	642	39	"CPZ-55 prophage; uncharacterized protein"
BW25113_2444	yffM	0	2554727	2554972	1	61	0.0810810810810811	246	18	"CPZ-55 prophage; uncharacterized protein"
BW25113_2445	yffN	0	2554984	2555352	1	65	0.0540540540540541	369	18	"CPZ-55 prophage; uncharacterized protein"
BW25113_2446	yffO	0	2555470	2555886	1	125	0.0691489361702128	417	26	"CPZ-55 prophage; uncharacterized protein"
BW25113_2447	yffP	0	2555883	2556476	1	265	0.0728971962616822	594	39	"CPZ-55 prophage; uncharacterized protein"
BW25113_2448	yffQ	0	2556951	2557328	1	136	0.06158357771261	378	21	"CPZ-55 prophage; uncharacterized protein"
BW25113_2449	yffR	0	2557339	2557731	1	137	0.0706214689265537	393	25	"CPZ-55 prophage; uncharacterized protein"
BW25113_2450	yffS	0	2557882	2558691	1	68	0.0164609053497942	810	12	"CPZ-55 prophage; uncharacterized protein"
BW25113_2451	eutA	0	2558840	2560243	-1	363	0.0625	1404	79	"reactivating factor for ethanolamine ammonia lyase"
BW25113_2452	eutH	0	2560240	2561466	-1	491	0.0606334841628959	1227	67	"ethanolamine transporter"
BW25113_2453	eutG	0	2561683	2562870	-1	501	0.0710280373831776	1188	76	"ethanol dehydrogenase involved in ethanolamine utilization; aldehyde reductase, converts acetaldehyde to ethanol"
BW25113_2454	eutJ	0	2562860	2563696	-1	368	0.0862068965517241	837	65	"ethanolamine utilization protein, HSP70/actin superfamily protein"
BW25113_2455	eutE	0	2563707	2565110	-1	354	0.0561708860759494	1404	71	"aldehyde oxidoreductase, ethanolamine utilization protein"
BW25113_2456	eutN	0	2565122	2565409	-1	52	0.0615384615384615	288	16	"Ethanolamine catabolic microcompartment shell protein"
BW25113_2457	eutM	0	2565516	2565809	-1	146	0.124528301886792	294	33	"ethanolamine utilization protein, putative carboxysome structural protein"
BW25113_2458	eutD	0	2565848	2566864	-1	531	0.084061135371179	1017	77	"phosphate acetyltransferase"
BW25113_2459	eutT	0	2566861	2567664	-1	256	0.0580110497237569	804	42	"cobalamin adenosyltransferase involved in ethanolamine utilization"
BW25113_2460	eutQ	0	2567661	2568362	-1	198	0.0632911392405063	702	40	"RmlC-like cupin domain protein"
BW25113_2461	eutP	0	2568337	2568816	-1	469	0.168981481481481	480	73	"putative P-loop NTPase ethanolamine utilization protein"
BW25113_2462	eutS	0	2568829	2569164	-1	631	0.174917491749175	336	53	"putative ethanol utilization carboxysome structural protein"
BW25113_2463	maeB	0	2569457	2571736	-1	698	0.0687134502923977	2280	141	"malic enzyme: putative oxidoreductase/putative phosphotransacetylase"
BW25113_2464	talA	0	2572025	2572975	1	328	0.0759345794392523	951	65	"transaldolase A"
BW25113_2465	tktB	0	2572995	2574998	1	750	0.0776053215077605	2004	140	"transketolase 2, thiamine triphosphate-binding"
BW25113_2466	ypfG	0	2575093	2576136	-1	285	0.0712765957446809	1044	67	"DUF1176 family protein"
BW25113_2467	nudK	0	2576262	2576837	-1	320	0.0982658959537572	576	51	"GDP-mannose pyrophosphatase"
BW25113_2468	aegA	0	2576905	2578884	-1	1236	0.109988776655443	1980	196	"putative oxidoreductase, FeS binding subunit/NAD/FAD-binding subunit"
BW25113_2469	narQ	0	2579090	2580790	1	1048	0.10842586544742	1701	166	"sensory histidine kinase in two-component regulatory system with NarP (NarL)"
BW25113_2470	acrD	0	2580954	2584067	1	1530	0.110595790224759	3114	310	"aminoglycoside/multidrug efflux system"
BW25113_4606	ypfM	0	2584166	2584225	-1	69	0.277777777777778	60	15	"stress-induced small enterobacterial protein"
BW25113_2471	yffB	0	2584606	2584962	1	77	0.0900621118012422	357	29	"putative ArsC family reductase"
BW25113_2472	dapE	0	2584966	2586093	1	0	0	1128	0	"N-succinyl-diaminopimelate deacylase"
BW25113_4547	ypfN	0	2586121	2586321	1	72	0.0386740331491713	201	7	"putative membrane protein, UPF0370 family"
BW25113_2473	ypfH	0	2586431	2587129	-1	281	0.0904761904761905	699	57	"palmitoyl-CoA esterase activity, uncertain physiological substrate"
BW25113_2474	tmcA	0	2587203	2589218	-1	837	0.078236914600551	2016	142	"elongator methionine tRNA (ac4C34) acetyltransferase"
BW25113_2475	ypfJ	0	2589233	2590096	-1	344	0.0925449871465296	864	72	"putative neutral zinc metallopeptidase"
BW25113_2476	purC	0	2590264	2590977	-1	10	0.00933125972006221	714	6	"phosphoribosylaminoimidazole-succinocarboxamide synthetase"
BW25113_2477	bamC	0	2591190	2592224	-1	638	0.100858369098712	1035	94	"BamABCDE complex OM biogenesis lipoprotein"
BW25113_2478	dapA	0	2592241	2593119	-1	0	0	879	0	"dihydrodipicolinate synthase"
BW25113_2479	gcvR	0	2593265	2593837	1	370	0.122093023255814	573	63	"transcriptional repressor, regulatory protein accessory to GcvA"
BW25113_2480	bcp	0	2593837	2594307	1	432	0.125	471	53	"peroxiredoxin; thiol peroxidase, thioredoxin-dependent"
BW25113_2481	hyfA	0	2594560	2595177	1	393	0.132854578096948	618	74	"hydrogenase 4, 4Fe-4S subunit"
BW25113_2482	hyfB	0	2595177	2597195	1	751	0.0830583058305831	2019	151	"hydrogenase 4, membrane subunit"
BW25113_2483	hyfC	0	2597206	2598153	1	443	0.0889929742388759	948	76	"hydrogenase 4, membrane subunit"
BW25113_2484	hyfD	0	2598170	2599609	1	789	0.095679012345679	1440	124	"hydrogenase 4, membrane subunit"
BW25113_2485	hyfE	0	2599621	2600271	1	209	0.0819112627986348	651	48	"hydrogenase 4, membrane subunit"
BW25113_2486	hyfF	0	2600276	2601856	1	783	0.095572733661279	1581	136	"hydrogenase 4, membrane subunit"
BW25113_2487	hyfG	0	2601846	2603513	1	847	0.0885486018641811	1668	133	"hydrogenase 4, subunit"
BW25113_2488	hyfH	0	2603523	2604068	1	364	0.0853658536585366	546	42	"hydrogenase 4, Fe-S subunit"
BW25113_2489	hyfI	0	2604065	2604823	1	210	0.0701754385964912	759	48	"hydrogenase 4, Fe-S subunit"
BW25113_2490	hyfJ	0	2604816	2605229	1	255	0.112600536193029	414	42	"putative processing element hydrogenase 4"
BW25113_2491	hyfR	0	2605259	2607271	1	1002	0.0844370860927152	2013	153	"hydrogenase-4 transcriptional activator"
BW25113_2492	focB	0	2607293	2608141	1	357	0.0888888888888889	849	68	"putative formate transporter"
BW25113_2493	yfgO	0	2608179	2609240	-1	408	0.0774058577405858	1062	74	"putative UPF0118 family inner membrane permease"
BW25113_2494	bepA	0	2609453	2610916	1	723	0.0940819423368741	1464	124	"periplasmic metalloprotease and chaperone for OM protein maintenance and assembly"
BW25113_2495	yfgD	0	2610937	2611296	1	224	0.0648148148148148	360	21	"putative oxidoreductase"
BW25113_2496	hda	0	2611434	2612135	-1	8	0.0110759493670886	702	7	"ATPase regulatory factor involved in DnaA inactivation"
BW25113_2497	uraA	0	2612230	2613519	-1	829	0.117140396210164	1290	136	"uracil permease"
BW25113_2498	upp	0	2613605	2614231	-1	33	0.0194690265486726	627	11	"uracil phosphoribosyltransferase"
BW25113_2499	purM	0	2614556	2615593	1	58	0.0320855614973262	1038	30	"phosphoribosylaminoimidazole synthetase"
BW25113_2500	purN	0	2615593	2616231	1	119	0.0607638888888889	639	35	"phosphoribosylglycinamide formyltransferase 1"
BW25113_2501	ppk	0	2616403	2618469	1	216	0.0440623320795271	2067	82	"polyphosphate kinase, component of RNA degradosome"
BW25113_2502	ppx	0	2618474	2620015	1	903	0.0914985590778098	1542	127	exopolyphosphatase
BW25113_2503	yfgF	0	2620054	2622297	-1	1180	0.099009900990099	2244	200	"cyclic-di-GMP phosphodiesterase, anaerobic"
BW25113_2504	yfgG	0	2622649	2622840	1	118	0.121387283236994	192	21	"uncharacterized protein"
BW25113_2505	yfgH	0	2623151	2623669	1	301	0.128205128205128	519	60	"outer membrane integrity lipoprotein"
BW25113_2506	yfgI	0	2623685	2624224	1	203	0.0823045267489712	540	40	"nalidixic acid resistance protein, putative periplasmic protein"
BW25113_2507	guaA	0	2624317	2625894	-1	0	0	1578	0	"GMP synthetase (glutamine aminotransferase)"
BW25113_2508	guaB	0	2625963	2627429	-1	0	0	1467	0	"IMP dehydrogenase"
BW25113_2509	xseA	0	2627591	2628961	1	365	0.0680713128038898	1371	84	"exonuclease VII, large subunit"
BW25113_2510	yfgJ	0	2628958	2629173	-1	37	0.0666666666666667	216	13	"DUF1407 family protein"
BW25113_2511	der	0	2629243	2630715	-1	0	0	1473	0	"GTPase; multicopy suppressor of ftsJ"
BW25113_2512	bamB	0	2630833	2632011	-1	255	0.0593220338983051	1179	63	"BamABCDE complex OM biogenesis lipoprotein"
BW25113_2513	yfgM	0	2632022	2632642	-1	201	0.0590339892665474	621	33	"putative anti-RcsB factor"
BW25113_2514	hisS	0	2632660	2633934	-1	0	0	1275	0	"histidyl tRNA synthetase"
BW25113_2515	ispG	0	2634045	2635163	-1	0	0	1119	0	"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase"
BW25113_2516	rodZ	0	2635190	2636203	-1	169	0.0481927710843374	1014	44	"MreB assembly cytoskeletal protein"
BW25113_2517	rlmN	0	2636488	2637642	-1	474	0.0740384615384615	1155	77	"dual specificity 23S rRNA m(2)A2503, tRNA m(2)A37 methyltransferase, SAM-dependent"
BW25113_2518	ndk	0	2637792	2638223	-1	87	0.0462724935732648	432	18	"multifunctional nucleoside diphosphate kinase and apyrimidinic endonuclease and 3'-phosphodiesterase"
BW25113_2519	pbpC	0	2638372	2640684	-1	504	0.058597502401537	2313	122	"penicillin-insensitive murein repair transglycosylase; inactive transpeptidase domain"
BW25113_2520	yfhM	0	2640685	2645646	-1	2482	0.0924764890282132	4962	413	"bacterial alpha2-macroglobulin colonization factor ECAM; anti-host protease defense factor; periplasmic inner membrane-anchored lipoprotein"
BW25113_2521	sseA	0	2645853	2646698	1	584	0.12992125984252	846	99	"3-mercaptopyruvate sulfurtransferase"
BW25113_4440	ryfA	0	2647214	2647517	1	1266	0.408759124087591	304	112	
BW25113_2522	sseB	0	2647516	2648292	-1	840	0.171428571428571	777	120	"rhodanase-like enzyme, sulfur transfer from thiosulfate"
BW25113_2523	pepB	0	2648434	2649717	-1	549	0.0908304498269896	1284	105	"aminopeptidase B"
BW25113_2524	iscX	0	2649895	2650095	-1	34	0.0441988950276243	201	8	"Iron binding protein associated with IscS; putative molecular adaptor of IscS function"
BW25113_2525	fdx	0	2650107	2650442	-1	2	0.0066006600660066	336	2	"[2Fe-2S] ferredoxin"
BW25113_2526	hscA	0	2650444	2652294	-1	13	0.00540216086434574	1851	9	"DnaK-like molecular chaperone specific for IscU"
BW25113_2527	hscB	0	2652311	2652826	-1	9	0.0129032258064516	516	6	"HscA co-chaperone, J domain-containing protein Hsc56; IscU-specific chaperone HscAB"
BW25113_2528	iscA	0	2652922	2653245	-1	35	0.0445205479452055	324	13	"FeS cluster assembly protein"
BW25113_2529	iscU	0	2653262	2653648	-1	2	0.00286532951289398	387	1	"iron-sulfur cluster assembly scaffold protein"
BW25113_2530	iscS	0	2653676	2654890	-1	0	0	1215	0	"cysteine desulfurase (tRNA sulfurtransferase), PLP-dependent"
BW25113_2531	iscR	0	2655002	2655490	-1	118	0.054421768707483	489	24	"isc operon transcriptional repressor; suf operon transcriptional activator; oxidative stress-and iron starvation-inducible; autorepressor"
BW25113_2532	trmJ	0	2655942	2656682	-1	308	0.0914542728635682	741	61	"tRNA mC32,mU32 2'-O-methyltransferase, SAM-dependent"
BW25113_2533	suhB	0	2656801	2657604	1	0	0	804	0	"inositol monophosphatase"
BW25113_2534	yfhR	0	2657749	2658603	1	442	0.087012987012987	855	67	"putative S9 family prolyl oligopeptidase"
BW25113_2535	csiE	0	2658794	2660074	1	725	0.103209019947962	1281	119	"stationary phase inducible protein"
BW25113_2536	hcaT	0	2660066	2661205	-1	561	0.0955165692007797	1140	98	"putative 3-phenylpropionic transporter"
BW25113_2537	hcaR	0	2661365	2662255	-1	504	0.0885286783042394	891	71	"hca operon transcriptional regulator"
BW25113_4706	iroK	0	2661365	2661430	-1	5	0.05	66	3	"3-hydroxypropionic acid resistance peptide"
BW25113_2538	hcaE	0	2662391	2663752	1	762	0.0938009787928222	1362	115	"3-phenylpropionate dioxygenase, large (alpha) subunit"
BW25113_2539	hcaF	0	2663749	2664267	1	251	0.0982905982905983	519	46	"3-phenylpropionate dioxygenase, small (beta) subunit"
BW25113_2540	hcaC	0	2664267	2664587	1	151	0.0968858131487889	321	28	"3-phenylpropionate dioxygenase, ferredoxin subunit"
BW25113_2541	hcaB	0	2664584	2665396	1	383	0.0792349726775956	813	58	"2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase"
BW25113_2542	hcaD	0	2665406	2666608	1	685	0.105263157894737	1203	114	"phenylpropionate dioxygenase, ferredoxin reductase subunit"
BW25113_2543	yphA	0	2666705	2667127	1	190	0.083989501312336	423	32	"DoxX family inner membrane protein"
BW25113_2544	yphB	0	2667175	2668047	-1	484	0.11323155216285	873	89	"mutarotase superfamily protein, YphB family"
BW25113_2545	yphC	0	2668059	2669120	-1	393	0.0857740585774059	1062	82	"putative Zn-dependent NAD(P)-binding oxidoreductase"
BW25113_2546	yphD	0	2669186	2670184	-1	537	0.0966666666666667	999	87	"inner membrane putative ABC superfamily sugar transporter permease"
BW25113_2547	yphE	0	2670209	2671720	-1	596	0.0903747244673034	1512	123	"putative sugar transporter subunit of ABC superfamily, ATP-binding component"
BW25113_2548	yphF	0	2671743	2672726	-1	526	0.0891647855530474	984	79	"putative ABC superfamily sugar transporter periplasmic-binding protein"
BW25113_2549	yphG	0	2672823	2676104	-1	1552	0.101895734597156	3282	301	"DUF4380 domain-containing TPR repeat protein"
BW25113_2550	yphH	0	2676222	2677415	1	553	0.103255813953488	1194	111	"putative DNA-binding transcriptional regulator"
BW25113_2551	glyA	0	2677613	2678866	-1	0	0	1254	0	"serine hydroxymethyltransferase"
BW25113_2552	hmp	0	2679194	2680384	1	802	0.114738805970149	1191	123	"fused nitric oxide dioxygenase/dihydropteridine reductase 2"
BW25113_2553	glnB	0	2680429	2680767	-1	164	0.101307189542484	339	31	"regulatory protein P-II for glutamine synthetase"
BW25113_2554	glrR	0	2680828	2682162	-1	639	0.102329450915141	1335	123	"response regulator regulating glmY sRNA in two-component system with sensor protein GlrK"
BW25113_2555	yfhG	0	2682152	2682865	-1	305	0.0793157076205288	714	51	"putative outer membrane protein modulating the QseEF response"
BW25113_2556	glrK	0	2683030	2684457	-1	650	0.109642301710731	1428	141	"sensor protein kinase regulating glmY sRNA in two-component system with response regulator GlrR"
BW25113_4441	glmY	0	2684516	2684699	-1	77	0.114457831325301	184	19	
BW25113_2557	purL	0	2685015	2688902	-1	224	0.0328571428571429	3888	115	"phosphoribosylformyl-glycineamide synthetase"
BW25113_2558	mltF	0	2689160	2690716	1	798	0.0991440798858773	1557	139	"membrane-bound lytic transglycosylase F, murein hydrolase"
BW25113_2559	tadA	0	2690713	2691216	-1	0	0	504	0	"tRNA-specific adenosine deaminase"
BW25113_2560	pgpC	0	2691274	2691909	-1	182	0.0907504363001745	636	52	"phosphatidylglycerophosphatase C, membrane bound"
BW25113_2561	yfhH	0	2692118	2692966	1	411	0.108496732026144	849	83	"putative DNA-binding transcriptional regulator"
BW25113_2562	yfhL	0	2693022	2693282	1	864	0.272340425531915	261	64	"putative 4Fe-4S cluster-containing protein"
BW25113_4687	shoB	0	2693476	2693556	-1	39	0.0958904109589041	81	7	"toxic membrane protein"
BW25113_4608	ohsC	0	2693879	2693955	1	314	0.214285714285714	77	15	
BW25113_2563	acpS	0	2693977	2694357	-1	0	0	381	0	"holo-[acyl-carrier-protein] synthase 1"
BW25113_2564	pdxJ	0	2694357	2695088	-1	1	0.00151745068285281	732	1	"pyridoxine 5'-phosphate synthase"
BW25113_2565	recO	0	2695100	2695828	-1	295	0.0867579908675799	729	57	"gap repair protein"
BW25113_2566	era	0	2695840	2696745	-1	0	0	906	0	"membrane-associated, 16S rRNA-binding GTPase"
BW25113_2567	rnc	0	2696742	2697422	-1	48	0.0309951060358891	681	19	"RNase III"
BW25113_2568	lepB	0	2697694	2698668	-1	2	0.00227790432801822	975	2	"leader peptidase (signal peptidase I)"
BW25113_2569	lepA	0	2698684	2700483	-1	117	0.0308641975308642	1800	50	"back-translocating elongation factor EF4, GTPase"
BW25113_2570	rseC	0	2700681	2701160	-1	113	0.0717592592592593	480	31	"SoxR iron-sulfur cluster reduction factor component; with RsxABCDEG"
BW25113_2571	rseB	0	2701157	2702113	-1	383	0.0812064965197216	957	70	"anti-sigma E factor, binds RseA"
BW25113_2572	rseA	0	2702113	2702763	-1	179	0.0580204778156997	651	34	"anti-sigma factor"
BW25113_2573	rpoE	0	2702796	2703371	-1	3	0.00192678227360308	576	1	"RNA polymerase sigma E factor"
BW25113_2574	nadB	0	2703779	2705401	1	769	0.0930869267624914	1623	136	"quinolinate synthase, L-aspartate oxidase (B protein) subunit"
BW25113_2575	trmN	0	2705386	2706123	-1	688	0.123308270676692	738	82	"tRNA1(Val) (adenine(37)-N6)-methyltransferase"
BW25113_2576	srmB	0	2706255	2707589	1	227	0.0632279534109817	1335	76	"ATP-dependent RNA helicase"
BW25113_2577	yfiE	0	2707798	2708679	-1	361	0.0957178841309824	882	76	"putative DNA-binding transcriptional regulator"
BW25113_2578	eamB	0	2708782	2709369	1	276	0.1	588	53	"cysteine and O-acetylserine exporter"
BW25113_2579	grcA	0	2709425	2709808	-1	113	0.0780346820809249	384	27	"autonomous glycyl radical cofactor"
BW25113_2580	ung	0	2710113	2710802	1	257	0.106280193236715	690	66	uracil-DNA-glycosylase
BW25113_2581	yfiF	0	2710850	2711887	-1	508	0.0983957219251337	1038	92	"putative methyltransferase"
BW25113_2582	trxC	0	2712094	2712513	1	125	0.0529100529100529	420	20	"thioredoxin 2"
BW25113_2583	yfiP	0	2712582	2713280	1	237	0.0634920634920635	699	40	"DTW domain protein"
BW25113_2584	pka	0	2713312	2715972	1	554	0.0588726513569937	2661	141	"protein lysine acetyltransferase"
BW25113_2585	pssA	0	2716086	2717441	1	0	0	1356	0	"phosphatidylserine synthase (CDP-diacylglycerol-serine O-phosphatidyltransferase)"
BW25113_2586	yfiM	0	2717487	2717810	1	66	0.0376712328767123	324	11	"putative lipoprotein"
BW25113_2587	kgtP	0	2717807	2719105	-1	221	0.0401709401709402	1299	47	"alpha-ketoglutarate transporter"
BW25113_2588	rrfG	0	2719428	2719547	-1	0	0	120	0	
BW25113_2589	rrlG	0	2719640	2722543	-1	0	0	2904	0	
BW25113_2590	gltW	0	2722728	2722803	-1	0	0	76	0	
BW25113_2591	rrsG	0	2722975	2724516	-1	0	0	1542	0	
BW25113_2592	clpB	0	2724959	2727532	-1	1595	0.113077255071213	2574	262	"protein disaggregation chaperone"
BW25113_4609	ryfD	0	2727512	2727654	-1	89	0.147286821705426	143	19	
BW25113_2593	yfiH	0	2727662	2728393	-1	285	0.125948406676783	732	83	"UPF0124 family protein"
BW25113_2594	rluD	0	2728390	2729370	-1	5	0.00226500566251416	981	2	"23S rRNA pseudouridine(1911,1915,1917) synthase"
BW25113_2595	bamD	0	2729505	2730242	1	0	0	738	0	"BamABCDE complex OM biogenesis lipoprotein"
BW25113_2597	raiA	0	2730513	2730854	1	113	0.0811688311688312	342	25	"cold shock protein associated with 30S ribosomal subunit"
BW25113_2598	pheL	0	2730958	2731005	1	4	0.0909090909090909	48	4	"pheA gene leader peptide"
BW25113_2599	pheA	0	2731104	2732264	1	414	0.0909090909090909	1161	95	"chorismate mutase and prephenate dehydratase, P-protein"
BW25113_2600	tyrA	0	2732307	2733428	-1	482	0.0881188118811881	1122	89	"fused chorismate mutase T/prephenate dehydrogenase"
BW25113_2601	aroF	0	2733439	2734509	-1	485	0.0860995850622407	1071	83	"3-deoxy-D-arabino-heptulosonate-7-phosphate synthase, tyrosine-repressible"
BW25113_2602	yfiL	0	2734719	2735084	1	385	0.154545454545455	366	51	lipoprotein
BW25113_2603	yfiR	0	2735234	2735752	1	881	0.192307692307692	519	90	"putative periplasmic inhibitor of YfiN activity"
